placeDcid,placeName,Date:Count_Person_Years16Onwards_WorkedFromHome_WorkCommute_Employed,Value:Count_Person_Years16Onwards_WorkedFromHome_WorkCommute_Employed,Source:Count_Person_Years16Onwards_WorkedFromHome_WorkCommute_Employed
geoId/08009,Baca County,2022,98.356,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08011,Bent County,2022,98.766,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08013,Boulder County,2022,42745.872,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08014,Broomfield County,2022,9459.72,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08015,Chaffee County,2022,1530.873,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08017,Cheyenne County,2022,93.946,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08019,Clear Creek County,2022,1120.24,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08021,Conejos County,2022,391.818,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08023,Costilla County,2022,101.61,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08025,Crowley County,2022,145.731,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08027,Custer County,2022,470.728,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08029,Delta County,2022,1509.606,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08031,Denver County,2022,85548.716,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08033,Dolores County,2022,130.375,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08035,Douglas County,2022,47237.674,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08037,Eagle County,2022,3957.408,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08039,Elbert County,2022,2225.503,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08041,El Paso County,2022,49074.34,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08043,Fremont County,2022,1865.584,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08045,Garfield County,2022,3090.576,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08047,Gilpin County,2022,412.612,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08049,Grand County,2022,1632.136,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08051,Gunnison County,2022,1158.144,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08053,Hinsdale County,2022,44.88,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08055,Huerfano County,2022,447.142,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08057,Jackson County,2022,155.1,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08059,Jefferson County,2022,61558.528,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08061,Kiowa County,2022,14.976,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08063,Kit Carson County,2022,289.296,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08065,Lake County,2022,316.08,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08067,La Plata County,2022,4515.634,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08069,Larimer County,2022,33015.108,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08071,Las Animas County,2022,547.488,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08073,Lincoln County,2022,197.379,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08075,Logan County,2022,773.908,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08077,Mesa County,2022,8718.12,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08079,Mineral County,2022,35.105,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08081,Moffat County,2022,260.666,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08083,Montezuma County,2022,1063.359,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08085,Montrose County,2022,2012.67,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08087,Morgan County,2022,961.92,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08089,Otero County,2022,274.287,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08091,Ouray County,2022,335.885,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08093,Park County,2022,1716,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08095,Phillips County,2022,180.84,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08097,Pitkin County,2022,1485.216,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08099,Prowers County,2022,321.18,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08101,Pueblo County,2022,4051.3,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08103,Rio Blanco County,2022,236.716,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08105,Rio Grande County,2022,354.219,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08107,Routt County,2022,2217.132,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08109,Saguache County,2022,460.18,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08111,San Juan County,2022,61.008,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08113,San Miguel County,2022,793.314,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08115,Sedgwick County,2022,116.82,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08117,Summit County,2022,3598.292,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08119,Teller County,2022,1856.085,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08121,Washington County,2022,280.875,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08123,Weld County,2022,18775.515,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/08125,Yuma County,2022,249.318,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/09110,Capitol Planning Region,2022,64127.184,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/09120,Greater Bridgeport Planning Region,2022,18942.671,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/09130,Lower Connecticut River Valley Planning Region,2022,12660.104,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/09140,Naugatuck Valley Planning Region,2022,22152.537,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/09150,Northeastern Connecticut Planning Region,2022,4210.92,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/09160,Northwest Hills Planning Region,2022,6828,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/09170,South Central Connecticut Planning Region,2022,31665.2,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/09180,Southeastern Connecticut Planning Region,2022,13452.558,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/09190,Western Connecticut Planning Region,2022,52654.098,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/10001,Kent County,2022,5274.816,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/10003,New Castle County,2022,38643.04,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/10005,Sussex County,2022,10743.81,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/11001,District of Columbia,2022,91741.25,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12001,Alachua County,2022,14090.004,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12003,Baker County,2022,803.152,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12005,Bay County,2022,6616.071,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12007,Bradford County,2022,966.056,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12009,Brevard County,2022,31260.028,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12011,Broward County,2022,106169.36,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12013,Calhoun County,2022,152.388,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12015,Charlotte County,2022,9152.436,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12017,Citrus County,2022,5330.49,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12019,Clay County,2022,13055.238,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12021,Collier County,2022,18553.041,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12023,Columbia County,2022,1697.22,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12027,DeSoto County,2022,773.888,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12029,Dixie County,2022,347.425,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12031,Duval County,2022,56273.525,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12033,Escambia County,2022,18257.375,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12035,Flagler County,2022,6636.729,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12037,Franklin County,2022,226.38,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12039,Gadsden County,2022,1263.21,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12041,Gilchrist County,2022,295.84,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12043,Glades County,2022,164.4,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12045,Gulf County,2022,301.254,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12047,Hamilton County,2022,240.396,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12049,Hardee County,2022,327.265,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12051,Hendry County,2022,986.425,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12053,Hernando County,2022,8899.275,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12055,Highlands County,2022,2289.276,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12057,Hillsborough County,2022,112172.725,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12059,Holmes County,2022,436.914,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12061,Indian River County,2022,6762.033,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12063,Jackson County,2022,851.127,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12065,Jefferson County,2022,302.736,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12067,Lafayette County,2022,57.88,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12069,Lake County,2022,18778.734,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12071,Lee County,2022,37198.428,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12073,Leon County,2022,16631.227,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12075,Levy County,2022,1181.95,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12077,Liberty County,2022,139.552,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12079,Madison County,2022,162.54,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12081,Manatee County,2022,22285.008,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12083,Marion County,2022,12577.95,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12085,Martin County,2022,8349.107,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12086,Miami-Dade County,2022,137236.112,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12087,Monroe County,2022,4421.687,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12089,Nassau County,2022,4127.9,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12091,Okaloosa County,2022,8783.544,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12093,Okeechobee County,2022,950.733,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12095,Orange County,2022,94030.49,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12097,Osceola County,2022,18891.646,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12099,Palm Beach County,2022,82543.901,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12101,Pasco County,2022,38861.28,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12103,Pinellas County,2022,67783.527,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12105,Polk County,2022,27769.104,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12107,Putnam County,2022,2018.45,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12109,St. Johns County,2022,25677,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12111,St. Lucie County,2022,12568.424,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12113,Santa Rosa County,2022,9052.776,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12115,Sarasota County,2022,25199.379,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12117,Seminole County,2022,38039.04,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12119,Sumter County,2022,3401.238,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12121,Suwannee County,2022,931.59,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12123,Taylor County,2022,356.022,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12125,Union County,2022,274.625,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12127,Volusia County,2022,28282.995,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12129,Wakulla County,2022,934.154,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12131,Walton County,2022,4695.559,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/12133,Washington County,2022,435.183,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13001,Appling County,2022,129.51,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13003,Atkinson County,2022,49.322,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13005,Bacon County,2022,109.538,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13007,Baker County,2022,13.125,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13009,Baldwin County,2022,785.952,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13011,Banks County,2022,674.001,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13013,Barrow County,2022,2704.548,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13015,Bartow County,2022,4614.48,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13017,Ben Hill County,2022,205.871,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13019,Berrien County,2022,331.476,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13021,Bibb County,2022,4211.526,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13023,Bleckley County,2022,198.52,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13025,Brantley County,2022,137.3,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13027,Brooks County,2022,228.235,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13029,Bryan County,2022,1550.448,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13031,Bulloch County,2022,2342.923,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13033,Burke County,2022,825.44,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13035,Butts County,2022,711.775,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13037,Calhoun County,2022,133.79,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13039,Camden County,2022,2199.364,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13043,Candler County,2022,119.583,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13045,Carroll County,2022,4141.088,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13047,Catoosa County,2022,2161.353,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13049,Charlton County,2022,74.415,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13051,Chatham County,2022,12177.525,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13053,Chattahoochee County,2022,360.297,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13055,Chattooga County,2022,248.612,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13057,Cherokee County,2022,25457.313,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13059,Clarke County,2022,6660.108,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13061,Clay County,2022,33.03,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13063,Clayton County,2022,9837.626,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13065,Clinch County,2022,97.968,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13067,Cobb County,2022,74607.204,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13069,Coffee County,2022,386.958,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13071,Colquitt County,2022,800.73,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13073,Columbia County,2022,5859.75,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13075,Cook County,2022,154.12,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13077,Coweta County,2022,7568.82,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13079,Crawford County,2022,329.392,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13081,Crisp County,2022,540.475,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13083,Dade County,2022,685.872,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13085,Dawson County,2022,1831.279,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13087,Decatur County,2022,228.942,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13089,DeKalb County,2022,65504.893,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13091,Dodge County,2022,251.46,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13093,Dooly County,2022,226.316,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13095,Dougherty County,2022,1811.535,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13097,Douglas County,2022,8389.777,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13099,Early County,2022,168.8,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
