placeDcid,placeName,Date:Percent_Person_WithMentalHealthNotGood,Value:Percent_Person_WithMentalHealthNotGood,Source:Percent_Person_WithMentalHealthNotGood,Date:Percent_Person_WithPhysicalHealthNotGood,Value:Percent_Person_WithPhysicalHealthNotGood,Source:Percent_Person_WithPhysicalHealthNotGood,Date:Percent_Person_18OrMoreYears_WithPoorGeneralHealth,Value:Percent_Person_18OrMoreYears_WithPoorGeneralHealth,Source:Percent_Person_18OrMoreYears_WithPoorGeneralHealth,Date:Percent_Person_WithStroke,Value:Percent_Person_WithStroke,Source:Percent_Person_WithStroke
geoId/05021,Clay County,2022,23,https://www.cdc.gov/places/index.html,2022,17.6,https://www.cdc.gov/places/index.html,2022,25.4,https://www.cdc.gov/places/index.html,2022,3.9,https://www.cdc.gov/places/index.html
geoId/05023,Cleburne County,2022,22.3,https://www.cdc.gov/places/index.html,2022,16.1,https://www.cdc.gov/places/index.html,2022,22.8,https://www.cdc.gov/places/index.html,2022,3.4,https://www.cdc.gov/places/index.html
geoId/05025,Cleveland County,2022,23.2,https://www.cdc.gov/places/index.html,2022,17.8,https://www.cdc.gov/places/index.html,2022,26.2,https://www.cdc.gov/places/index.html,2022,4.1,https://www.cdc.gov/places/index.html
geoId/05027,Columbia County,2022,20.8,https://www.cdc.gov/places/index.html,2022,15.5,https://www.cdc.gov/places/index.html,2022,23.8,https://www.cdc.gov/places/index.html,2022,4.1,https://www.cdc.gov/places/index.html
geoId/05029,Conway County,2022,22.9,https://www.cdc.gov/places/index.html,2022,17.8,https://www.cdc.gov/places/index.html,2022,26.7,https://www.cdc.gov/places/index.html,2022,4.2,https://www.cdc.gov/places/index.html
geoId/05031,Craighead County,2022,21.3,https://www.cdc.gov/places/index.html,2022,15.8,https://www.cdc.gov/places/index.html,2022,23.1,https://www.cdc.gov/places/index.html,2022,3.8,https://www.cdc.gov/places/index.html
geoId/05033,Crawford County,2022,20.3,https://www.cdc.gov/places/index.html,2022,15.9,https://www.cdc.gov/places/index.html,2022,23.3,https://www.cdc.gov/places/index.html,2022,3.7,https://www.cdc.gov/places/index.html
geoId/05035,Crittenden County,2022,22.8,https://www.cdc.gov/places/index.html,2022,17.1,https://www.cdc.gov/places/index.html,2022,28.1,https://www.cdc.gov/places/index.html,2022,4.4,https://www.cdc.gov/places/index.html
geoId/05037,Cross County,2022,21.8,https://www.cdc.gov/places/index.html,2022,16.6,https://www.cdc.gov/places/index.html,2022,25.5,https://www.cdc.gov/places/index.html,2022,4.2,https://www.cdc.gov/places/index.html
geoId/05039,Dallas County,2022,21.5,https://www.cdc.gov/places/index.html,2022,16,https://www.cdc.gov/places/index.html,2022,25.4,https://www.cdc.gov/places/index.html,2022,4.2,https://www.cdc.gov/places/index.html
geoId/05041,Desha County,2022,24.1,https://www.cdc.gov/places/index.html,2022,20.1,https://www.cdc.gov/places/index.html,2022,33.8,https://www.cdc.gov/places/index.html,2022,5.4,https://www.cdc.gov/places/index.html
geoId/05043,Drew County,2022,21.6,https://www.cdc.gov/places/index.html,2022,16,https://www.cdc.gov/places/index.html,2022,24.6,https://www.cdc.gov/places/index.html,2022,3.9,https://www.cdc.gov/places/index.html
geoId/05045,Faulkner County,2022,19.6,https://www.cdc.gov/places/index.html,2022,14,https://www.cdc.gov/places/index.html,2022,19.4,https://www.cdc.gov/places/index.html,2022,3.3,https://www.cdc.gov/places/index.html
geoId/05047,Franklin County,2022,22.9,https://www.cdc.gov/places/index.html,2022,17.7,https://www.cdc.gov/places/index.html,2022,26,https://www.cdc.gov/places/index.html,2022,4,https://www.cdc.gov/places/index.html
geoId/05049,Fulton County,2022,24.2,https://www.cdc.gov/places/index.html,2022,19.3,https://www.cdc.gov/places/index.html,2022,28.4,https://www.cdc.gov/places/index.html,2022,4.7,https://www.cdc.gov/places/index.html
geoId/05051,Garland County,2022,20.4,https://www.cdc.gov/places/index.html,2022,14.4,https://www.cdc.gov/places/index.html,2022,19.9,https://www.cdc.gov/places/index.html,2022,3.2,https://www.cdc.gov/places/index.html
geoId/05053,Grant County,2022,21.3,https://www.cdc.gov/places/index.html,2022,15,https://www.cdc.gov/places/index.html,2022,20.8,https://www.cdc.gov/places/index.html,2022,3.2,https://www.cdc.gov/places/index.html
geoId/05055,Greene County,2022,22.9,https://www.cdc.gov/places/index.html,2022,16.9,https://www.cdc.gov/places/index.html,2022,24.3,https://www.cdc.gov/places/index.html,2022,3.9,https://www.cdc.gov/places/index.html
geoId/05057,Hempstead County,2022,21.4,https://www.cdc.gov/places/index.html,2022,16.7,https://www.cdc.gov/places/index.html,2022,25.6,https://www.cdc.gov/places/index.html,2022,4.1,https://www.cdc.gov/places/index.html
geoId/05059,Hot Spring County,2022,20.8,https://www.cdc.gov/places/index.html,2022,16,https://www.cdc.gov/places/index.html,2022,24,https://www.cdc.gov/places/index.html,2022,3.7,https://www.cdc.gov/places/index.html
geoId/05061,Howard County,2022,20.5,https://www.cdc.gov/places/index.html,2022,15.5,https://www.cdc.gov/places/index.html,2022,23.5,https://www.cdc.gov/places/index.html,2022,3.7,https://www.cdc.gov/places/index.html
geoId/05063,Independence County,2022,22.5,https://www.cdc.gov/places/index.html,2022,17.3,https://www.cdc.gov/places/index.html,2022,25.6,https://www.cdc.gov/places/index.html,2022,3.8,https://www.cdc.gov/places/index.html
geoId/05065,Izard County,2022,22,https://www.cdc.gov/places/index.html,2022,16.1,https://www.cdc.gov/places/index.html,2022,22.9,https://www.cdc.gov/places/index.html,2022,3.5,https://www.cdc.gov/places/index.html
geoId/05067,Jackson County,2022,23.2,https://www.cdc.gov/places/index.html,2022,17.9,https://www.cdc.gov/places/index.html,2022,27.5,https://www.cdc.gov/places/index.html,2022,4.4,https://www.cdc.gov/places/index.html
geoId/05069,Jefferson County,2022,22.3,https://www.cdc.gov/places/index.html,2022,16.8,https://www.cdc.gov/places/index.html,2022,27.6,https://www.cdc.gov/places/index.html,2022,4.4,https://www.cdc.gov/places/index.html
geoId/05071,Johnson County,2022,22.8,https://www.cdc.gov/places/index.html,2022,18.5,https://www.cdc.gov/places/index.html,2022,28.6,https://www.cdc.gov/places/index.html,2022,4.3,https://www.cdc.gov/places/index.html
geoId/05073,Lafayette County,2022,23.5,https://www.cdc.gov/places/index.html,2022,19.2,https://www.cdc.gov/places/index.html,2022,31.3,https://www.cdc.gov/places/index.html,2022,5,https://www.cdc.gov/places/index.html
geoId/05075,Lawrence County,2022,23.5,https://www.cdc.gov/places/index.html,2022,18.1,https://www.cdc.gov/places/index.html,2022,26.5,https://www.cdc.gov/places/index.html,2022,4.3,https://www.cdc.gov/places/index.html
geoId/05077,Lee County,2022,22.3,https://www.cdc.gov/places/index.html,2022,18.9,https://www.cdc.gov/places/index.html,2022,32.1,https://www.cdc.gov/places/index.html,2022,5.3,https://www.cdc.gov/places/index.html
geoId/05079,Lincoln County,2022,21.2,https://www.cdc.gov/places/index.html,2022,17.1,https://www.cdc.gov/places/index.html,2022,27.9,https://www.cdc.gov/places/index.html,2022,4.3,https://www.cdc.gov/places/index.html
geoId/05081,Little River County,2022,21.1,https://www.cdc.gov/places/index.html,2022,15.3,https://www.cdc.gov/places/index.html,2022,22.9,https://www.cdc.gov/places/index.html,2022,3.6,https://www.cdc.gov/places/index.html
geoId/05083,Logan County,2022,22.1,https://www.cdc.gov/places/index.html,2022,16.5,https://www.cdc.gov/places/index.html,2022,23.5,https://www.cdc.gov/places/index.html,2022,3.8,https://www.cdc.gov/places/index.html
geoId/05085,Lonoke County,2022,20.4,https://www.cdc.gov/places/index.html,2022,14.6,https://www.cdc.gov/places/index.html,2022,19.7,https://www.cdc.gov/places/index.html,2022,3.3,https://www.cdc.gov/places/index.html
geoId/05087,Madison County,2022,22.4,https://www.cdc.gov/places/index.html,2022,16.9,https://www.cdc.gov/places/index.html,2022,25.3,https://www.cdc.gov/places/index.html,2022,3.8,https://www.cdc.gov/places/index.html
geoId/05089,Marion County,2022,21.4,https://www.cdc.gov/places/index.html,2022,16.2,https://www.cdc.gov/places/index.html,2022,22.5,https://www.cdc.gov/places/index.html,2022,3.8,https://www.cdc.gov/places/index.html
geoId/05091,Miller County,2022,22.7,https://www.cdc.gov/places/index.html,2022,17.4,https://www.cdc.gov/places/index.html,2022,26.9,https://www.cdc.gov/places/index.html,2022,4.2,https://www.cdc.gov/places/index.html
geoId/05093,Mississippi County,2022,23.2,https://www.cdc.gov/places/index.html,2022,18,https://www.cdc.gov/places/index.html,2022,29,https://www.cdc.gov/places/index.html,2022,4.4,https://www.cdc.gov/places/index.html
geoId/05095,Monroe County,2022,22.5,https://www.cdc.gov/places/index.html,2022,18,https://www.cdc.gov/places/index.html,2022,28.7,https://www.cdc.gov/places/index.html,2022,4.6,https://www.cdc.gov/places/index.html
geoId/05097,Montgomery County,2022,21.8,https://www.cdc.gov/places/index.html,2022,16.7,https://www.cdc.gov/places/index.html,2022,23.5,https://www.cdc.gov/places/index.html,2022,3.8,https://www.cdc.gov/places/index.html
geoId/05099,Nevada County,2022,22.4,https://www.cdc.gov/places/index.html,2022,17.5,https://www.cdc.gov/places/index.html,2022,27.1,https://www.cdc.gov/places/index.html,2022,4.5,https://www.cdc.gov/places/index.html
geoId/05101,Newton County,2022,22.8,https://www.cdc.gov/places/index.html,2022,16.8,https://www.cdc.gov/places/index.html,2022,24.3,https://www.cdc.gov/places/index.html,2022,3.7,https://www.cdc.gov/places/index.html
geoId/05103,Ouachita County,2022,21.3,https://www.cdc.gov/places/index.html,2022,16,https://www.cdc.gov/places/index.html,2022,25.4,https://www.cdc.gov/places/index.html,2022,4.1,https://www.cdc.gov/places/index.html
geoId/05105,Perry County,2022,21.4,https://www.cdc.gov/places/index.html,2022,15.5,https://www.cdc.gov/places/index.html,2022,21.8,https://www.cdc.gov/places/index.html,2022,3.6,https://www.cdc.gov/places/index.html
geoId/05107,Phillips County,2022,24,https://www.cdc.gov/places/index.html,2022,19.4,https://www.cdc.gov/places/index.html,2022,33.3,https://www.cdc.gov/places/index.html,2022,5.4,https://www.cdc.gov/places/index.html
geoId/05109,Pike County,2022,21.6,https://www.cdc.gov/places/index.html,2022,16.2,https://www.cdc.gov/places/index.html,2022,23.2,https://www.cdc.gov/places/index.html,2022,3.6,https://www.cdc.gov/places/index.html
geoId/05111,Poinsett County,2022,24.1,https://www.cdc.gov/places/index.html,2022,19.4,https://www.cdc.gov/places/index.html,2022,29.6,https://www.cdc.gov/places/index.html,2022,4.4,https://www.cdc.gov/places/index.html
geoId/05113,Polk County,2022,22.2,https://www.cdc.gov/places/index.html,2022,16.5,https://www.cdc.gov/places/index.html,2022,23.4,https://www.cdc.gov/places/index.html,2022,3.7,https://www.cdc.gov/places/index.html
geoId/05115,Pope County,2022,20.8,https://www.cdc.gov/places/index.html,2022,16.1,https://www.cdc.gov/places/index.html,2022,23,https://www.cdc.gov/places/index.html,2022,3.9,https://www.cdc.gov/places/index.html
geoId/05117,Prairie County,2022,22.8,https://www.cdc.gov/places/index.html,2022,17.4,https://www.cdc.gov/places/index.html,2022,26,https://www.cdc.gov/places/index.html,2022,3.7,https://www.cdc.gov/places/index.html
geoId/05119,Pulaski County,2022,19.3,https://www.cdc.gov/places/index.html,2022,13.4,https://www.cdc.gov/places/index.html,2022,20.2,https://www.cdc.gov/places/index.html,2022,3.5,https://www.cdc.gov/places/index.html
geoId/05121,Randolph County,2022,22.5,https://www.cdc.gov/places/index.html,2022,17.9,https://www.cdc.gov/places/index.html,2022,26,https://www.cdc.gov/places/index.html,2022,4.2,https://www.cdc.gov/places/index.html
geoId/05123,St. Francis County,2022,23,https://www.cdc.gov/places/index.html,2022,19.4,https://www.cdc.gov/places/index.html,2022,33.5,https://www.cdc.gov/places/index.html,2022,5.3,https://www.cdc.gov/places/index.html
geoId/05125,Saline County,2022,19.3,https://www.cdc.gov/places/index.html,2022,12.5,https://www.cdc.gov/places/index.html,2022,17.2,https://www.cdc.gov/places/index.html,2022,2.9,https://www.cdc.gov/places/index.html
geoId/05127,Scott County,2022,21.7,https://www.cdc.gov/places/index.html,2022,16.8,https://www.cdc.gov/places/index.html,2022,24.6,https://www.cdc.gov/places/index.html,2022,3.9,https://www.cdc.gov/places/index.html
geoId/05129,Searcy County,2022,23.2,https://www.cdc.gov/places/index.html,2022,18.8,https://www.cdc.gov/places/index.html,2022,27.6,https://www.cdc.gov/places/index.html,2022,4.4,https://www.cdc.gov/places/index.html
geoId/05131,Sebastian County,2022,21,https://www.cdc.gov/places/index.html,2022,16.8,https://www.cdc.gov/places/index.html,2022,24.7,https://www.cdc.gov/places/index.html,2022,3.9,https://www.cdc.gov/places/index.html
geoId/05133,Sevier County,2022,21,https://www.cdc.gov/places/index.html,2022,17,https://www.cdc.gov/places/index.html,2022,27.3,https://www.cdc.gov/places/index.html,2022,3.8,https://www.cdc.gov/places/index.html
geoId/05135,Sharp County,2022,23.2,https://www.cdc.gov/places/index.html,2022,17.3,https://www.cdc.gov/places/index.html,2022,25.6,https://www.cdc.gov/places/index.html,2022,3.8,https://www.cdc.gov/places/index.html
geoId/05137,Stone County,2022,23.6,https://www.cdc.gov/places/index.html,2022,18,https://www.cdc.gov/places/index.html,2022,26.1,https://www.cdc.gov/places/index.html,2022,4.1,https://www.cdc.gov/places/index.html
geoId/05139,Union County,2022,20,https://www.cdc.gov/places/index.html,2022,14.7,https://www.cdc.gov/places/index.html,2022,22.4,https://www.cdc.gov/places/index.html,2022,3.9,https://www.cdc.gov/places/index.html
geoId/05141,Van Buren County,2022,23,https://www.cdc.gov/places/index.html,2022,18.2,https://www.cdc.gov/places/index.html,2022,27,https://www.cdc.gov/places/index.html,2022,4.1,https://www.cdc.gov/places/index.html
geoId/05143,Washington County,2022,18.8,https://www.cdc.gov/places/index.html,2022,15.1,https://www.cdc.gov/places/index.html,2022,22.1,https://www.cdc.gov/places/index.html,2022,3.5,https://www.cdc.gov/places/index.html
geoId/05145,White County,2022,22.1,https://www.cdc.gov/places/index.html,2022,16.3,https://www.cdc.gov/places/index.html,2022,23.6,https://www.cdc.gov/places/index.html,2022,3.6,https://www.cdc.gov/places/index.html
geoId/05147,Woodruff County,2022,22.9,https://www.cdc.gov/places/index.html,2022,17.8,https://www.cdc.gov/places/index.html,2022,27.9,https://www.cdc.gov/places/index.html,2022,4.4,https://www.cdc.gov/places/index.html
geoId/05149,Yell County,2022,21.8,https://www.cdc.gov/places/index.html,2022,17.5,https://www.cdc.gov/places/index.html,2022,26.6,https://www.cdc.gov/places/index.html,2022,4,https://www.cdc.gov/places/index.html
geoId/06001,Alameda County,2022,14.6,https://www.cdc.gov/places/index.html,2022,10.6,https://www.cdc.gov/places/index.html,2022,15.1,https://www.cdc.gov/places/index.html,2022,2.6,https://www.cdc.gov/places/index.html
geoId/06003,Alpine County,2022,17.7,https://www.cdc.gov/places/index.html,2022,12.2,https://www.cdc.gov/places/index.html,2022,15.4,https://www.cdc.gov/places/index.html,2022,2.9,https://www.cdc.gov/places/index.html
geoId/06005,Amador County,2022,17.3,https://www.cdc.gov/places/index.html,2022,12.4,https://www.cdc.gov/places/index.html,2022,16.3,https://www.cdc.gov/places/index.html,2022,2.9,https://www.cdc.gov/places/index.html
geoId/06007,Butte County,2022,18.6,https://www.cdc.gov/places/index.html,2022,13.9,https://www.cdc.gov/places/index.html,2022,18.2,https://www.cdc.gov/places/index.html,2022,3.2,https://www.cdc.gov/places/index.html
geoId/06009,Calaveras County,2022,18.9,https://www.cdc.gov/places/index.html,2022,13.6,https://www.cdc.gov/places/index.html,2022,17.4,https://www.cdc.gov/places/index.html,2022,3.2,https://www.cdc.gov/places/index.html
geoId/06011,Colusa County,2022,18.8,https://www.cdc.gov/places/index.html,2022,15.7,https://www.cdc.gov/places/index.html,2022,24,https://www.cdc.gov/places/index.html,2022,3.4,https://www.cdc.gov/places/index.html
geoId/06013,Contra Costa County,2022,15.3,https://www.cdc.gov/places/index.html,2022,11.5,https://www.cdc.gov/places/index.html,2022,15.5,https://www.cdc.gov/places/index.html,2022,2.7,https://www.cdc.gov/places/index.html
geoId/06015,Del Norte County,2022,20.9,https://www.cdc.gov/places/index.html,2022,17,https://www.cdc.gov/places/index.html,2022,24.4,https://www.cdc.gov/places/index.html,2022,4,https://www.cdc.gov/places/index.html
geoId/06017,El Dorado County,2022,16.6,https://www.cdc.gov/places/index.html,2022,10.8,https://www.cdc.gov/places/index.html,2022,13.2,https://www.cdc.gov/places/index.html,2022,2.5,https://www.cdc.gov/places/index.html
geoId/06019,Fresno County,2022,18.6,https://www.cdc.gov/places/index.html,2022,15.5,https://www.cdc.gov/places/index.html,2022,24.3,https://www.cdc.gov/places/index.html,2022,3.5,https://www.cdc.gov/places/index.html
geoId/06021,Glenn County,2022,19.7,https://www.cdc.gov/places/index.html,2022,15.8,https://www.cdc.gov/places/index.html,2022,23.3,https://www.cdc.gov/places/index.html,2022,3.5,https://www.cdc.gov/places/index.html
geoId/06023,Humboldt County,2022,20.6,https://www.cdc.gov/places/index.html,2022,15,https://www.cdc.gov/places/index.html,2022,19.6,https://www.cdc.gov/places/index.html,2022,3.4,https://www.cdc.gov/places/index.html
geoId/06025,Imperial County,2022,18.1,https://www.cdc.gov/places/index.html,2022,17.6,https://www.cdc.gov/places/index.html,2022,29,https://www.cdc.gov/places/index.html,2022,3.8,https://www.cdc.gov/places/index.html
geoId/06027,Inyo County,2022,17.4,https://www.cdc.gov/places/index.html,2022,12.9,https://www.cdc.gov/places/index.html,2022,16.8,https://www.cdc.gov/places/index.html,2022,2.9,https://www.cdc.gov/places/index.html
geoId/06029,Kern County,2022,18.5,https://www.cdc.gov/places/index.html,2022,16.3,https://www.cdc.gov/places/index.html,2022,25.5,https://www.cdc.gov/places/index.html,2022,3.8,https://www.cdc.gov/places/index.html
geoId/06031,Kings County,2022,19,https://www.cdc.gov/places/index.html,2022,16.5,https://www.cdc.gov/places/index.html,2022,26.2,https://www.cdc.gov/places/index.html,2022,3.7,https://www.cdc.gov/places/index.html
