placeDcid,placeName,Date:Count_Person,Value:Count_Person,Source:Count_Person
geoId/12007,Bradford County,2022,27296,https://www2.census.gov/programs-surveys/popest/tables
geoId/12009,Brevard County,2022,630707,https://www2.census.gov/programs-surveys/popest/tables
geoId/12011,Broward County,2022,1946889,https://www2.census.gov/programs-surveys/popest/tables
geoId/12013,Calhoun County,2022,13465,https://www2.census.gov/programs-surveys/popest/tables
geoId/12015,Charlotte County,2022,202582,https://www2.census.gov/programs-surveys/popest/tables
geoId/12017,Citrus County,2022,162508,https://www2.census.gov/programs-surveys/popest/tables
geoId/12019,Clay County,2022,226634,https://www2.census.gov/programs-surveys/popest/tables
geoId/12021,Collier County,2022,397516,https://www2.census.gov/programs-surveys/popest/tables
geoId/12023,Columbia County,2022,71870,https://www2.census.gov/programs-surveys/popest/tables
geoId/12027,DeSoto County,2022,35320,https://www2.census.gov/programs-surveys/popest/tables
geoId/12029,Dixie County,2022,17120,https://www2.census.gov/programs-surveys/popest/tables
geoId/12031,Duval County,2022,1017011,https://www2.census.gov/programs-surveys/popest/tables
geoId/12033,Escambia County,2022,323860,https://www2.census.gov/programs-surveys/popest/tables
geoId/12035,Flagler County,2022,126758,https://www2.census.gov/programs-surveys/popest/tables
geoId/12037,Franklin County,2022,12492,https://www2.census.gov/programs-surveys/popest/tables
geoId/12039,Gadsden County,2022,43393,https://www2.census.gov/programs-surveys/popest/tables
geoId/12041,Gilchrist County,2022,19002,https://www2.census.gov/programs-surveys/popest/tables
geoId/12043,Glades County,2022,12463,https://www2.census.gov/programs-surveys/popest/tables
geoId/12045,Gulf County,2022,15299,https://www2.census.gov/programs-surveys/popest/tables
geoId/12047,Hamilton County,2022,13194,https://www2.census.gov/programs-surveys/popest/tables
geoId/12049,Hardee County,2022,25651,https://www2.census.gov/programs-surveys/popest/tables
geoId/12051,Hendry County,2022,41391,https://www2.census.gov/programs-surveys/popest/tables
geoId/12053,Hernando County,2022,206935,https://www2.census.gov/programs-surveys/popest/tables
geoId/12055,Highlands County,2022,105649,https://www2.census.gov/programs-surveys/popest/tables
geoId/12057,Hillsborough County,2022,1513473,https://www2.census.gov/programs-surveys/popest/tables
geoId/12059,Holmes County,2022,19653,https://www2.census.gov/programs-surveys/popest/tables
geoId/12061,Indian River County,2022,167267,https://www2.census.gov/programs-surveys/popest/tables
geoId/12063,Jackson County,2022,48255,https://www2.census.gov/programs-surveys/popest/tables
geoId/12065,Jefferson County,2022,15069,https://www2.census.gov/programs-surveys/popest/tables
geoId/12067,Lafayette County,2022,7777,https://www2.census.gov/programs-surveys/popest/tables
geoId/12069,Lake County,2022,410090,https://www2.census.gov/programs-surveys/popest/tables
geoId/12071,Lee County,2022,822391,https://www2.census.gov/programs-surveys/popest/tables
geoId/12073,Leon County,2022,297282,https://www2.census.gov/programs-surveys/popest/tables
geoId/12075,Levy County,2022,45253,https://www2.census.gov/programs-surveys/popest/tables
geoId/12077,Liberty County,2022,7613,https://www2.census.gov/programs-surveys/popest/tables
geoId/12079,Madison County,2022,18230,https://www2.census.gov/programs-surveys/popest/tables
geoId/12081,Manatee County,2022,429169,https://www2.census.gov/programs-surveys/popest/tables
geoId/12083,Marion County,2022,396437,https://www2.census.gov/programs-surveys/popest/tables
geoId/12085,Martin County,2022,161987,https://www2.census.gov/programs-surveys/popest/tables
geoId/12086,Miami-Dade County,2022,2673056,https://www2.census.gov/programs-surveys/popest/tables
geoId/12087,Monroe County,2022,81618,https://www2.census.gov/programs-surveys/popest/tables
geoId/12089,Nassau County,2022,97826,https://www2.census.gov/programs-surveys/popest/tables
geoId/12091,Okaloosa County,2022,216464,https://www2.census.gov/programs-surveys/popest/tables
geoId/12093,Okeechobee County,2022,40373,https://www2.census.gov/programs-surveys/popest/tables
geoId/12095,Orange County,2022,1451761,https://www2.census.gov/programs-surveys/popest/tables
geoId/12097,Osceola County,2022,422543,https://www2.census.gov/programs-surveys/popest/tables
geoId/12099,Palm Beach County,2022,1519867,https://www2.census.gov/programs-surveys/popest/tables
geoId/12101,Pasco County,2022,609141,https://www2.census.gov/programs-surveys/popest/tables
geoId/12103,Pinellas County,2022,961792,https://www2.census.gov/programs-surveys/popest/tables
geoId/12105,Polk County,2022,788382,https://www2.census.gov/programs-surveys/popest/tables
geoId/12107,Putnam County,2022,74736,https://www2.census.gov/programs-surveys/popest/tables
geoId/12109,St. Johns County,2022,307072,https://www2.census.gov/programs-surveys/popest/tables
geoId/12111,St. Lucie County,2022,358886,https://www2.census.gov/programs-surveys/popest/tables
geoId/12113,Santa Rosa County,2022,198199,https://www2.census.gov/programs-surveys/popest/tables
geoId/12115,Sarasota County,2022,462552,https://www2.census.gov/programs-surveys/popest/tables
geoId/12117,Seminole County,2022,478623,https://www2.census.gov/programs-surveys/popest/tables
geoId/12119,Sumter County,2022,144767,https://www2.census.gov/programs-surveys/popest/tables
geoId/12121,Suwannee County,2022,45405,https://www2.census.gov/programs-surveys/popest/tables
geoId/12123,Taylor County,2022,21313,https://www2.census.gov/programs-surveys/popest/tables
geoId/12125,Union County,2022,15514,https://www2.census.gov/programs-surveys/popest/tables
geoId/12127,Volusia County,2022,579665,https://www2.census.gov/programs-surveys/popest/tables
geoId/12129,Wakulla County,2022,35169,https://www2.census.gov/programs-surveys/popest/tables
geoId/12131,Walton County,2022,83404,https://www2.census.gov/programs-surveys/popest/tables
geoId/12133,Washington County,2022,25405,https://www2.census.gov/programs-surveys/popest/tables
geoId/13001,Appling County,2022,18437,https://www2.census.gov/programs-surveys/popest/tables
geoId/13003,Atkinson County,2022,8160,https://www2.census.gov/programs-surveys/popest/tables
geoId/13005,Bacon County,2022,11173,https://www2.census.gov/programs-surveys/popest/tables
geoId/13007,Baker County,2022,2792,https://www2.census.gov/programs-surveys/popest/tables
geoId/13009,Baldwin County,2022,43633,https://www2.census.gov/programs-surveys/popest/tables
geoId/13011,Banks County,2022,19342,https://www2.census.gov/programs-surveys/popest/tables
geoId/13013,Barrow County,2022,89245,https://www2.census.gov/programs-surveys/popest/tables
geoId/13015,Bartow County,2022,112815,https://www2.census.gov/programs-surveys/popest/tables
geoId/13017,Ben Hill County,2022,17057,https://www2.census.gov/programs-surveys/popest/tables
geoId/13019,Berrien County,2022,18215,https://www2.census.gov/programs-surveys/popest/tables
geoId/13021,Bibb County,2022,156126,https://www2.census.gov/programs-surveys/popest/tables
geoId/13023,Bleckley County,2022,12279,https://www2.census.gov/programs-surveys/popest/tables
geoId/13025,Brantley County,2022,18210,https://www2.census.gov/programs-surveys/popest/tables
geoId/13027,Brooks County,2022,16284,https://www2.census.gov/programs-surveys/popest/tables
geoId/13029,Bryan County,2022,48218,https://www2.census.gov/programs-surveys/popest/tables
geoId/13031,Bulloch County,2022,83038,https://www2.census.gov/programs-surveys/popest/tables
geoId/13033,Burke County,2022,24434,https://www2.census.gov/programs-surveys/popest/tables
geoId/13035,Butts County,2022,26745,https://www2.census.gov/programs-surveys/popest/tables
geoId/13037,Calhoun County,2022,5474,https://www2.census.gov/programs-surveys/popest/tables
geoId/13039,Camden County,2022,56971,https://www2.census.gov/programs-surveys/popest/tables
geoId/13043,Candler County,2022,10962,https://www2.census.gov/programs-surveys/popest/tables
geoId/13045,Carroll County,2022,124530,https://www2.census.gov/programs-surveys/popest/tables
geoId/13047,Catoosa County,2022,68836,https://www2.census.gov/programs-surveys/popest/tables
geoId/13049,Charlton County,2022,12788,https://www2.census.gov/programs-surveys/popest/tables
geoId/13051,Chatham County,2022,301025,https://www2.census.gov/programs-surveys/popest/tables
geoId/13053,Chattahoochee County,2022,8746,https://www2.census.gov/programs-surveys/popest/tables
geoId/13055,Chattooga County,2022,24962,https://www2.census.gov/programs-surveys/popest/tables
geoId/13057,Cherokee County,2022,281194,https://www2.census.gov/programs-surveys/popest/tables
geoId/13059,Clarke County,2022,129726,https://www2.census.gov/programs-surveys/popest/tables
geoId/13061,Clay County,2022,2853,https://www2.census.gov/programs-surveys/popest/tables
geoId/13063,Clayton County,2022,298399,https://www2.census.gov/programs-surveys/popest/tables
geoId/13065,Clinch County,2022,6679,https://www2.census.gov/programs-surveys/popest/tables
geoId/13067,Cobb County,2022,771840,https://www2.census.gov/programs-surveys/popest/tables
geoId/13069,Coffee County,2022,43247,https://www2.census.gov/programs-surveys/popest/tables
geoId/13071,Colquitt County,2022,45830,https://www2.census.gov/programs-surveys/popest/tables
geoId/13073,Columbia County,2022,162471,https://www2.census.gov/programs-surveys/popest/tables
geoId/13075,Cook County,2022,17409,https://www2.census.gov/programs-surveys/popest/tables
geoId/13077,Coweta County,2022,152879,https://www2.census.gov/programs-surveys/popest/tables
geoId/13079,Crawford County,2022,12169,https://www2.census.gov/programs-surveys/popest/tables
geoId/13081,Crisp County,2022,19729,https://www2.census.gov/programs-surveys/popest/tables
geoId/13083,Dade County,2022,16090,https://www2.census.gov/programs-surveys/popest/tables
geoId/13085,Dawson County,2022,30189,https://www2.census.gov/programs-surveys/popest/tables
geoId/13087,Decatur County,2022,29019,https://www2.census.gov/programs-surveys/popest/tables
geoId/13089,DeKalb County,2022,761779,https://www2.census.gov/programs-surveys/popest/tables
geoId/13091,Dodge County,2022,19873,https://www2.census.gov/programs-surveys/popest/tables
geoId/13093,Dooly County,2022,10585,https://www2.census.gov/programs-surveys/popest/tables
geoId/13095,Dougherty County,2022,82895,https://www2.census.gov/programs-surveys/popest/tables
geoId/13097,Douglas County,2022,147453,https://www2.census.gov/programs-surveys/popest/tables
geoId/13099,Early County,2022,10560,https://www2.census.gov/programs-surveys/popest/tables
geoId/13101,Echols County,2022,3686,https://www2.census.gov/programs-surveys/popest/tables
geoId/13103,Effingham County,2022,69034,https://www2.census.gov/programs-surveys/popest/tables
geoId/13105,Elbert County,2022,19873,https://www2.census.gov/programs-surveys/popest/tables
geoId/13107,Emanuel County,2022,22946,https://www2.census.gov/programs-surveys/popest/tables
geoId/13109,Evans County,2022,10659,https://www2.census.gov/programs-surveys/popest/tables
geoId/13111,Fannin County,2022,25733,https://www2.census.gov/programs-surveys/popest/tables
geoId/13113,Fayette County,2022,121981,https://www2.census.gov/programs-surveys/popest/tables
geoId/13115,Floyd County,2022,99437,https://www2.census.gov/programs-surveys/popest/tables
geoId/13117,Forsyth County,2022,267312,https://www2.census.gov/programs-surveys/popest/tables
geoId/13119,Franklin County,2022,24146,https://www2.census.gov/programs-surveys/popest/tables
geoId/13121,Fulton County,2022,1073698,https://www2.census.gov/programs-surveys/popest/tables
geoId/13123,Gilmer County,2022,32403,https://www2.census.gov/programs-surveys/popest/tables
geoId/13125,Glascock County,2022,2928,https://www2.census.gov/programs-surveys/popest/tables
geoId/13127,Glynn County,2022,85145,https://www2.census.gov/programs-surveys/popest/tables
geoId/13129,Gordon County,2022,58855,https://www2.census.gov/programs-surveys/popest/tables
geoId/13131,Grady County,2022,25994,https://www2.census.gov/programs-surveys/popest/tables
geoId/13133,Greene County,2022,20111,https://www2.census.gov/programs-surveys/popest/tables
geoId/13135,Gwinnett County,2022,976173,https://www2.census.gov/programs-surveys/popest/tables
geoId/13137,Habersham County,2022,47465,https://www2.census.gov/programs-surveys/popest/tables
geoId/13139,Hall County,2022,212621,https://www2.census.gov/programs-surveys/popest/tables
geoId/13141,Hancock County,2022,8417,https://www2.census.gov/programs-surveys/popest/tables
geoId/13143,Haralson County,2022,31355,https://www2.census.gov/programs-surveys/popest/tables
geoId/13145,Harris County,2022,36257,https://www2.census.gov/programs-surveys/popest/tables
geoId/13147,Hart County,2022,26886,https://www2.census.gov/programs-surveys/popest/tables
geoId/13149,Heard County,2022,11716,https://www2.census.gov/programs-surveys/popest/tables
geoId/13151,Henry County,2022,248472,https://www2.census.gov/programs-surveys/popest/tables
geoId/13153,Houston County,2022,169775,https://www2.census.gov/programs-surveys/popest/tables
geoId/13155,Irwin County,2022,9114,https://www2.census.gov/programs-surveys/popest/tables
geoId/13157,Jackson County,2022,84009,https://www2.census.gov/programs-surveys/popest/tables
geoId/13159,Jasper County,2022,15979,https://www2.census.gov/programs-surveys/popest/tables
geoId/13161,Jeff Davis County,2022,14891,https://www2.census.gov/programs-surveys/popest/tables
geoId/13163,Jefferson County,2022,15294,https://www2.census.gov/programs-surveys/popest/tables
geoId/13165,Jenkins County,2022,8655,https://www2.census.gov/programs-surveys/popest/tables
geoId/13167,Johnson County,2022,9211,https://www2.census.gov/programs-surveys/popest/tables
geoId/13169,Jones County,2022,28512,https://www2.census.gov/programs-surveys/popest/tables
