placeDcid,placeName,Date:Count_Person_Years16Onwards_Bicycle_WorkCommute_Employed,Value:Count_Person_Years16Onwards_Bicycle_WorkCommute_Employed,Source:Count_Person_Years16Onwards_Bicycle_WorkCommute_Employed,Date:Count_Person_Years16Onwards_CarTruckOrVan_WorkCommute_Employed,Value:Count_Person_Years16Onwards_CarTruckOrVan_WorkCommute_Employed,Source:Count_Person_Years16Onwards_CarTruckOrVan_WorkCommute_Employed,Date:Count_Person_Years16Onwards_DroveAlone_WorkCommute_Employed,Value:Count_Person_Years16Onwards_DroveAlone_WorkCommute_Employed,Source:Count_Person_Years16Onwards_DroveAlone_WorkCommute_Employed,Date:Count_Person_Years16Onwards_PublicTransportationExcludingTaxicab_WorkCommute_Employed,Value:Count_Person_Years16Onwards_PublicTransportationExcludingTaxicab_WorkCommute_Employed,Source:Count_Person_Years16Onwards_PublicTransportationExcludingTaxicab_WorkCommute_Employed,Date:Count_Person_Years16Onwards_Walked_WorkCommute_Employed,Value:Count_Person_Years16Onwards_Walked_WorkCommute_Employed,Source:Count_Person_Years16Onwards_Walked_WorkCommute_Employed
geoId/01119,Sumter County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3792.712,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3399.792,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,16.544,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,99.264,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/01121,Talladega County,2022,124.776,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,29197.584,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,26171.766,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,93.582,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,343.134,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/01123,Tallapoosa County,2022,15.388,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,14557.048,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,12910.532,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,30.776,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,123.104,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/01125,Tuscaloosa County,2022,215.394,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,99081.24,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,88096.146,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,861.576,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1076.97,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/01127,Walker County,2022,25.402,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,23827.076,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,21312.278,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,25.402,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,152.412,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/01129,Washington County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4997.496,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4771.34,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,38.612,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/01131,Wilcox County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2948.646,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2704.248,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,31.74,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,28.566,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/01133,Winston County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,8998.389,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,7154.059,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,29.121,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,87.363,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/02013,Aleutians East Borough,2022,20.196,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,612.612,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,460.02,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4.488,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1182.588,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/02016,Aleutians West Census Area,2022,23.891,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1976.127,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1655.305,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,58.021,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1187.724,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/02020,Anchorage Municipality,2022,1188.776,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,125564.465,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,106692.646,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2080.358,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3566.328,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/02050,Bethel Census Area,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1958.976,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1269.468,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,12.888,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2248.956,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/02060,Bristol Bay Borough,2022,0.876,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,325.872,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,296.964,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3.942,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,56.94,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/02063,Chugach Census Area,2022,13.98,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2691.15,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2292.72,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,471.825,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/02066,Copper River Census Area,2022,23.31,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,752.58,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,712.62,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,5.55,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,142.08,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/02068,Denali Borough,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,805.62,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,365.307,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,509.763,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/02070,Dillingham Census Area,2022,12.635,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,942.21,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,606.48,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3.61,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,494.57,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/02090,Fairbanks North Star Borough,2022,385.472,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,41293.688,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,34885.216,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,481.84,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2409.2,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/02100,Haines Borough,2022,3.164,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,495.166,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,416.857,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,11.865,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,137.634,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/02105,Hoonah-Angoon Census Area,2022,24.794,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,440.657,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,403.466,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,18.032,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,519.547,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/02110,Juneau City and Borough,2022,98.22,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,12899.56,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,10967.9,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,441.99,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,867.61,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/02122,Kenai Peninsula Borough,2022,122.555,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,19388.201,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,16716.502,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,73.533,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1397.127,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/02130,Ketchikan Gateway Borough,2022,7.018,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,5789.85,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4652.934,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,231.594,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,498.278,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/02150,Kodiak Island Borough,2022,48.23,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,5270.85,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4196.01,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,6.89,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,440.96,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/02158,Kusilvak Census Area,2022,2.398,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,230.208,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,151.074,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,975.986,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/02164,Lake and Peninsula Borough,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,207.207,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,180.159,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,166.152,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/02170,Matanuska-Susitna Borough,2022,91.88,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,37624.86,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,33306.5,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,321.58,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,918.8,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/02180,Nome Census Area,2022,47.658,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1323.426,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,975.156,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,7.332,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1294.098,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/02185,North Slope Borough,2022,12.74,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2560.74,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1133.86,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,38.22,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3051.23,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/02188,Northwest Arctic Borough,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,775.175,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,378.75,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,32.825,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1116.05,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/02195,Petersburg Borough,2022,30.06,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1137.27,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,980.29,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3.34,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,325.65,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/02198,Prince of Wales-Hyder Census Area,2022,5.252,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1872.338,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1462.682,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,10.504,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,540.956,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/02220,Sitka City and Borough,2022,157.862,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3319.745,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2915.804,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,13.929,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,719.665,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/02230,Skagway Municipality,2022,49.088,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,296.062,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,277.654,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,382.733,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/02240,Southeast Fairbanks Census Area,2022,2.78,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2093.34,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1795.88,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,11.12,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,286.34,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/02275,Wrangell City and Borough,2022,7.182,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,560.994,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,537.852,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2.394,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,98.952,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/02282,Yakutat City and Borough,2022,9.858,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,193.026,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,139.92,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,91.902,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/02290,Yukon-Koyukuk Census Area,2022,4.514,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,803.492,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,593.591,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,6.771,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,934.398,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/04001,Apache County,2022,18.073,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,15325.904,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,14530.692,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,108.438,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,759.066,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/04003,Cochise County,2022,187.02,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,39975.525,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,35907.84,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,46.755,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1262.385,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/04005,Coconino County,2022,1061.472,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,52078.47,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,44780.85,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1260.498,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4975.65,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/04007,Gila County,2022,36.868,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,16185.052,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,13512.122,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,387.114,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/04009,Graham County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,12935.112,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,11507.12,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,27.728,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,180.232,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/04011,Greenlee County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3906.034,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3398.167,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,165.16,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/04012,La Paz County,2022,59.51,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4749.98,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4144.06,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,194.76,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/04013,Maricopa County,2022,10731.08,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1689071.992,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1476596.608,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,30047.024,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,30047.024,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/04015,Mohave County,2022,148.986,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,66075.291,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,57583.089,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,446.958,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,893.916,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/04017,Navajo County,2022,133.236,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,28612.431,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,25314.84,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,299.781,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1099.197,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/04019,Pima County,2022,5073.321,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,376809.387,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,332071.92,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,7379.376,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,9224.22,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/04021,Pinal County,2022,837.43,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,141023.212,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,121929.808,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,334.972,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2009.832,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/04023,Santa Cruz County,2022,111.696,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,16679.936,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,14669.408,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,204.776,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,204.776,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/04025,Yavapai County,2022,278.595,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,77820.87,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,68627.235,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,185.73,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2878.815,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/04027,Yuma County,2022,308.864,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,69803.264,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,60382.912,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,617.728,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1158.24,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/05001,Arkansas County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,6925.898,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,6384.248,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,72.22,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
